Date,Payment_Method,Trx_id,Account_Product_Level,Product_Name,Sub_Account_Channel_POS_Level,Employee_No,Cashier_Name,POS_number,Total_Excluding_Tax,Tax_Amount,Total_Including_Tax
04-Aug-2025,Credit Card,20250804_101052,57052,Card Deposit,40801,,Nuripa,POS3,4.762,0.238,5
04-Aug-2025,Credit Card,20250804_101052,57322,Multiplex Karting - ADULTS,40801,,Nuripa,POS3,240,12,252
04-Aug-2025,Credit Card,20250804_101053,51605,Add Ons - Fluid Art - Large Fl,40801,,Manisha,POS7,377.143,18.857,396
04-Aug-2025,Credit Card,20250804_101054,51305,Socks,40801,,Nuripa,POS3,9.524,0.476,10
04-Aug-2025,Credit Card,20250804_101055,57162,50 AED Top Up - Redemption,40801,,Nuripa,POS3,47.619,2.381,50
04-Aug-2025,Credit Card,20250804_101059,57321,Discovery Pass,40801,,Nuripa,POS3,431.429,21.571,453
04-Aug-2025,Credit Card,20250804_101060,51305,Socks,40801,,Nuripa,POS3,28.571,1.429,30
04-Aug-2025,Credit Card,20250804_101062,57321,Toddler Pass,40801,,Nuripa,POS3,99.048,4.952,104
04-Aug-2025,Credit Card,20250804_101064,57321,Toddler Pass,40801,,Nuripa,POS3,99.048,4.952,104
04-Aug-2025,Credit Card,20250804_101066,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
04-Aug-2025,Credit Card,20250804_101066,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
04-Aug-2025,Credit Card,20250804_101068,57321,Toddler Pass,40801,,Nuripa,POS3,99.048,4.952,104
04-Aug-2025,Credit Card,20250804_101069,51305,Socks,40801,,Nuripa,POS3,9.524,0.476,10
04-Aug-2025,Credit Card,20250804_101070,57322,Multiplex Karting - ADULTS - D,40801,,Sirjana,POS5,600,30,630
04-Aug-2025,Credit Card,20250804_101072,57052,Card Deposit,40801,,Nuripa,POS3,4.762,0.238,5
04-Aug-2025,Credit Card,20250804_101072,57322,Multiplex Karting - ADULTS,40801,,Nuripa,POS3,120,6,126
04-Aug-2025,Credit Card,20250804_101072,57322,Multiplex Karting - JUNIOR,40801,,Nuripa,POS3,80,4,84
04-Aug-2025,Credit Card,20250804_101073,57052,Card Deposit,40801,,Nuripa,POS3,4.762,0.238,5
04-Aug-2025,Credit Card,20250804_101073,57322,Multiplex Karting - ADULTS,40801,,Nuripa,POS3,120,6,126
04-Aug-2025,Credit Card,20250804_101073,57322,Multiplex Karting - Dual Drive,40801,,Nuripa,POS3,299.048,14.952,314
04-Aug-2025,Credit Card,20250804_101074,51305,Shoe Rent,40801,,Nuripa,POS3,71.429,3.571,75
04-Aug-2025,Credit Card,20250804_101075,57323,Through the Roof,40801,,Shaikha,POS4,29.524,1.476,31
04-Aug-2025,Credit Card,20250804_101076,57323,Carousel,40801,,Shaikha,POS4,20,1,21
04-Aug-2025,Credit Card,20250804_101077,57162,Slime Experience - 41AED,40801,,Manisha,POS7,39.048,1.952,41
04-Aug-2025,Credit Card,20250804_101078,51305,Shoe Rent,40801,,Shaikha,POS4,28.571,1.429,30
04-Aug-2025,Credit Card,20250804_101078,51305,Socks,40801,,Shaikha,POS4,19.048,0.952,20
04-Aug-2025,Credit Card,20250804_101078,57052,Card Deposit,40801,,Shaikha,POS4,4.762,0.238,5
04-Aug-2025,Credit Card,20250804_101078,57322,Multiplex Karting - ADULTS,40801,,Shaikha,POS4,240,12,252
04-Aug-2025,Credit Card,20250804_101079,57321,Discovery Pass,40801,,Shaikha,POS4,143.81,7.19,151
05-Aug-2025,,20250805_101082,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101083,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101084,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101091,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101093,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101094,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101095,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101101,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101103,57321,Fazaa - Get Tired Playing,40801,,Glory Mae,POS4,0,0,0
05-Aug-2025,,20250805_101105,57321,Fazaa - Get Tired Playing,40801,,Glory Mae,POS4,0,0,0
05-Aug-2025,,20250805_101107,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101112,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101115,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101118,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101119,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101120,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101121,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101122,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101123,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101124,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101126,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101135,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,,20250805_101157,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101159,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101168,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS3,0,0,0
05-Aug-2025,,20250805_101177,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS3,0,0,0
05-Aug-2025,,20250805_101179,57321,Fazaa - Get Tired Playing,40801,,Sirjana,POS5,0,0,0
05-Aug-2025,,20250805_101189,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS3,0,0,0
05-Aug-2025,Cash,20250805_101080,57321,Adventure Pass,40801,,Rochelle,POS3,377.143,18.857,396
05-Aug-2025,Cash,20250805_101096,57322,Multiplex Karting - JUNIOR,40801,,Fatima,POS6,80,4,84
05-Aug-2025,Cash,20250805_101099,51305,Socks,40801,,Fatima,POS6,9.524,0.476,10
05-Aug-2025,Cash,20250805_101100,57162,50 AED Top Up - Redemption,40801,,Glory Mae,POS4,47.619,2.381,50
05-Aug-2025,Cash,20250805_101117,57323,Toddler Playland Unlimited,40801,,Sirjana,POS5,94.286,4.714,99
05-Aug-2025,Cash,20250805_101160,57323,Inflatable 1 Hour - 99AED,40801,,Sirjana,POS5,377.143,18.857,396
05-Aug-2025,Cash,20250805_101178,57322,Multiplex Karting - ADULTS - D,40801,,Sirjana,POS5,200,10,210
05-Aug-2025,Cash,20250805_101180,51305,Socks,40801,,Sirjana,POS5,9.524,0.476,10
05-Aug-2025,Cash,20250805_101196,57162,50 AED Top Up - Redemption,40801,,Sirjana,POS5,95.238,4.762,100
05-Aug-2025,Cash;Credit Card,20250805_101098,57321,Discovery Pass,40801,,Fatima,POS6,719.048,35.952,755
05-Aug-2025,Cash;Credit Card,20250805_101098,57321,Toddler Pass,40801,,Fatima,POS6,198.095,9.905,208
05-Aug-2025,Cash;Credit Card,20250805_101185,51305,Shoe Rent,40801,,Sirjana,POS5,71.429,3.571,75
05-Aug-2025,Cash;Credit Card,20250805_101185,51305,Socks,40801,,Sirjana,POS5,19.048,0.952,20
05-Aug-2025,Cash;Credit Card,20250805_101185,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Cash;Credit Card,20250805_101185,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,600,30,630
05-Aug-2025,Cash;Credit Card,20250805_101185,57322,Multiplex Karting - Dual Drive,40801,,Sirjana,POS5,149.524,7.476,157
05-Aug-2025,Credit Card Adjustment,20250805_101092,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,Credit Card Adjustment,20250805_101092,57321,POD - Discovery Pass - 70.50 A,40801,,Fatima,POS6,134.286,6.714,141
05-Aug-2025,Credit Card Adjustment,20250805_101162,51305,Socks,40801,,Fatima,POS3,9.524,0.476,10
05-Aug-2025,Credit Card Adjustment,20250805_101162,57321,Thriller Pass,40801,,Fatima,POS3,1142.86,57.143,1200
05-Aug-2025,Credit Card,20250805_101081,57321,Get Tired Playing ,40801,,Fatima,POS6,598.095,29.905,628
05-Aug-2025,Credit Card,20250805_101085,57052,Card Deposit,40801,,Fatima,POS6,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101085,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,Credit Card,20250805_101085,57322,Multiplex Karting - ADULTS,40801,,Fatima,POS6,240,12,252
05-Aug-2025,Credit Card,20250805_101085,57322,Multiplex Karting - JUNIOR,40801,,Fatima,POS6,80,4,84
05-Aug-2025,Credit Card,20250805_101086,57323,Through the Roof,40801,,Fatima,POS6,29.524,1.476,31
05-Aug-2025,Credit Card,20250805_101087,57052,Card Deposit,40801,,Fatima,POS6,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101087,57162,50 AED Top Up - Redemption,40801,,Fatima,POS6,47.619,2.381,50
05-Aug-2025,Credit Card,20250805_101088,57321,Discovery Pass,40801,,Fatima,POS6,431.429,21.571,453
05-Aug-2025,Credit Card,20250805_101089,57052,Card Deposit,40801,,Fatima,POS6,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101089,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
05-Aug-2025,Credit Card,20250805_101089,57322,Multiplex Karting - ADULTS,40801,,Fatima,POS6,480,24,504
05-Aug-2025,Credit Card,20250805_101090,51305,Shoe Rent,40801,,Fatima,POS6,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101097,57322,Multiplex Karting - ADULTS - D,40801,,Fatima,POS6,800,40,840
05-Aug-2025,Credit Card,20250805_101104,57162,Slime Experience - 41AED,40801,,Manisha,POS7,117.143,5.857,123
05-Aug-2025,Credit Card,20250805_101108,57162,Slime Experience - 41AED,40801,,Manisha,POS7,78.095,3.905,82
05-Aug-2025,Credit Card,20250805_101109,57321,Adventure Pass,40801,,Sirjana,POS5,754.286,37.714,792
05-Aug-2025,Credit Card,20250805_101110,57321,Get Tired Playing ,40801,,Fatima,POS6,1196.19,59.81,1256
05-Aug-2025,Credit Card,20250805_101111,57321,Discovery Pass Combo to Kartin,40801,,Fatima,POS6,362.714,18.136,380.85
05-Aug-2025,Credit Card,20250805_101111,57322,Karting Combo to Discovery Pas,40801,,Fatima,POS6,308.714,15.436,324.15
05-Aug-2025,Credit Card,20250805_101113,57323,Lockers ,40801,,Fatima,POS6,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101125,57321,Get Tired Playing ,40801,,Fatima,POS6,1495.24,74.762,1570
05-Aug-2025,Credit Card,20250805_101127,57052,Card Deposit,40801,,Fatima,POS6,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101127,57162,100 Credit Top Up - Redemption,40801,,Fatima,POS6,380.952,19.048,400
05-Aug-2025,Credit Card,20250805_101128,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101128,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,360,18,378
05-Aug-2025,Credit Card,20250805_101129,51305,Shoe Rent,40801,,Fatima,POS6,28.571,1.429,30
05-Aug-2025,Credit Card,20250805_101129,51305,Socks,40801,,Fatima,POS6,19.048,0.952,20
05-Aug-2025,Credit Card,20250805_101129,57052,Card Deposit,40801,,Fatima,POS6,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101129,57322,Multiplex Karting - ADULTS,40801,,Fatima,POS6,360,18,378
05-Aug-2025,Credit Card,20250805_101129,57322,Multiplex Karting - JUNIOR,40801,,Fatima,POS6,80,4,84
05-Aug-2025,Credit Card,20250805_101130,57321,Discovery Pass,40801,,Sirjana,POS5,431.429,21.571,453
05-Aug-2025,Credit Card,20250805_101131,57321,Discovery Pass,40801,,Sirjana,POS5,431.429,21.571,453
05-Aug-2025,Credit Card,20250805_101131,57321,Toddler Pass,40801,,Sirjana,POS5,99.048,4.952,104
05-Aug-2025,Credit Card,20250805_101132,57321,Discovery Pass Combo to Kartin,40801,,Fatima,POS6,362.714,18.136,380.85
05-Aug-2025,Credit Card,20250805_101132,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0.001,0,0.001
05-Aug-2025,Credit Card,20250805_101132,57322,Karting Combo to Discovery Pas,40801,,Fatima,POS6,308.714,15.436,324.15
05-Aug-2025,Credit Card,20250805_101133,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101133,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,120,6,126
05-Aug-2025,Credit Card,20250805_101133,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
05-Aug-2025,Credit Card,20250805_101134,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101134,57162,50 AED Top Up - Redemption,40801,,Sirjana,POS5,47.619,2.381,50
05-Aug-2025,Credit Card,20250805_101136,57321,Discovery Pass,40801,,Fatima,POS6,143.81,7.19,151
05-Aug-2025,Credit Card,20250805_101137,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101137,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,240,12,252
05-Aug-2025,Credit Card,20250805_101137,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
05-Aug-2025,Credit Card,20250805_101139,57321,Get Tired Playing ,40801,,Fatima,POS6,598.095,29.905,628
05-Aug-2025,Credit Card,20250805_101139,57321,Get Tired Playing Combo to Kar,40801,,Fatima,POS6,542.362,27.118,569.48
05-Aug-2025,Credit Card,20250805_101139,57322,Karting Combo to Get Tired Pla,40801,,Fatima,POS6,217.638,10.882,228.52
05-Aug-2025,Credit Card,20250805_101140,51605,Add Ons - Fluid Art - Small Fl,40801,,Manisha,POS7,320,16,336
05-Aug-2025,Credit Card,20250805_101141,51605,Add Ons - Fluid Art - Small Fl,40801,,Manisha,POS7,106.667,5.333,112
05-Aug-2025,Credit Card,20250805_101142,57162,100 Credit Top Up - Redemption,40801,,Sirjana,POS5,95.238,4.762,100
05-Aug-2025,Credit Card,20250805_101143,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101143,57162,50 AED Top Up - Redemption,40801,,Sirjana,POS5,47.619,2.381,50
05-Aug-2025,Credit Card,20250805_101144,57321,Thriller Pass,40801,,Sirjana,POS5,457.143,22.857,480
05-Aug-2025,Credit Card,20250805_101145,57321,Thriller Pass,40801,,Sirjana,POS5,685.714,34.286,720
05-Aug-2025,Credit Card,20250805_101146,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101146,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,120,6,126
05-Aug-2025,Credit Card,20250805_101147,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,120,6,126
05-Aug-2025,Credit Card,20250805_101148,51605,Add Ons - Fluid Art - Small Fl,40801,,Manisha,POS7,213.333,10.667,224
05-Aug-2025,Credit Card,20250805_101149,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
05-Aug-2025,Credit Card,20250805_101150,51305,Shoe Rent,40801,,Fatima,POS6,28.571,1.429,30
05-Aug-2025,Credit Card,20250805_101150,51305,Socks,40801,,Fatima,POS6,19.048,0.952,20
05-Aug-2025,Credit Card,20250805_101150,57052,Card Deposit,40801,,Fatima,POS6,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101150,57322,Multiplex Karting - ADULTS,40801,,Fatima,POS6,360,18,378
05-Aug-2025,Credit Card,20250805_101151,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
05-Aug-2025,Credit Card,20250805_101152,57323,Through the Roof,40801,,Fatima,POS6,29.524,1.476,31
05-Aug-2025,Credit Card,20250805_101153,57162,Slime Experience - 41AED,40801,,Manisha,POS7,39.048,1.952,41
05-Aug-2025,Credit Card,20250805_101154,57321,Get Tired Playing ,40801,,Fatima,POS6,299.048,14.952,314
05-Aug-2025,Credit Card,20250805_101154,57321,Get Tired Playing Combo to Kar,40801,,Fatima,POS6,1084.72,54.236,1138.96
05-Aug-2025,Credit Card,20250805_101154,57322,Karting Combo to Get Tired Pla,40801,,Fatima,POS6,435.276,21.764,457.04
05-Aug-2025,Credit Card,20250805_101155,57321,Get Tired Playing ,40801,,Fatima,POS6,299.048,14.952,314
05-Aug-2025,Credit Card,20250805_101156,57323,Toddler Playland Unlimited,40801,,Sirjana,POS5,94.286,4.714,99
05-Aug-2025,Credit Card,20250805_101158,51305,Socks,40801,,Sirjana,POS5,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101158,57321,Discovery Pass Combo to Kartin,40801,,Sirjana,POS5,120.905,6.045,126.95
05-Aug-2025,Credit Card,20250805_101158,57321,Discovery Pass,40801,,Sirjana,POS5,143.81,7.19,151
05-Aug-2025,Credit Card,20250805_101158,57322,Karting Combo to Discovery Pas,40801,,Sirjana,POS5,102.905,5.145,108.05
05-Aug-2025,Credit Card,20250805_101161,51305,Socks,40801,,Fatima,POS3,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101161,57323,Through the Roof,40801,,Fatima,POS3,29.524,1.476,31
05-Aug-2025,Credit Card,20250805_101163,51305,Socks,40801,,Fatima,POS3,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101164,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101164,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,360,18,378
05-Aug-2025,Credit Card,20250805_101165,57321,Discovery Pass,40801,,Fatima,POS3,143.81,7.19,151
05-Aug-2025,Credit Card,20250805_101166,51305,Socks,40801,,Sirjana,POS5,19.048,0.952,20
05-Aug-2025,Credit Card,20250805_101167,57052,Card Deposit,40801, ,Mohammed,POS4,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101167,57322,Multiplex Karting - ADULTS,40801, ,Mohammed,POS4,120,6,126
05-Aug-2025,Credit Card,20250805_101169,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101169,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,240,12,252
05-Aug-2025,Credit Card,20250805_101170,57321,Toddler Pass,40801,,Fatima,POS3,99.048,4.952,104
05-Aug-2025,Credit Card,20250805_101171,57162,100 Credit Top Up - Redemption,40801,,Sirjana,POS5,285.714,14.286,300
05-Aug-2025,Credit Card,20250805_101172,51305,Socks,40801,,Fatima,POS3,38.095,1.905,40
05-Aug-2025,Credit Card,20250805_101172,57321,Discovery Pass,40801,,Fatima,POS3,287.619,14.381,302
05-Aug-2025,Credit Card,20250805_101172,57321,Toddler Pass,40801,,Fatima,POS3,99.048,4.952,104
05-Aug-2025,Credit Card,20250805_101173,51305,Shoe Rent,40801,,Fatima,POS3,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101174,57321,Discovery Pass,40801,,Sirjana,POS5,287.619,14.381,302
05-Aug-2025,Credit Card,20250805_101176,57321,Adventure Pass,40801,,Sirjana,POS5,377.143,18.857,396
05-Aug-2025,Credit Card,20250805_101176,57323,Inflatable 1 Hour - 99AED,40801,,Sirjana,POS5,94.286,4.714,99
05-Aug-2025,Credit Card,20250805_101181,51305,Shoe Rent,40801,,Sirjana,POS5,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101181,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101181,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,240,12,252
05-Aug-2025,Credit Card,20250805_101181,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
05-Aug-2025,Credit Card,20250805_101182,51305,Shoe Rent,40801,,Fatima,POS3,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101182,51305,Socks,40801,,Fatima,POS3,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101182,57052,Card Deposit,40801,,Fatima,POS3,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101182,57322,Multiplex Karting - ADULTS,40801,,Fatima,POS3,240,12,252
05-Aug-2025,Credit Card,20250805_101183,51305,Shoe Rent,40801,,Fatima,POS3,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101183,51305,Socks,40801,,Fatima,POS3,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101183,57052,Card Deposit,40801,,Fatima,POS3,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101183,57321,Adventure Pass,40801,,Fatima,POS3,188.571,9.429,198
05-Aug-2025,Credit Card,20250805_101183,57322,Multiplex Karting - ADULTS,40801,,Fatima,POS3,120,6,126
05-Aug-2025,Credit Card,20250805_101184,57162,Slime Experience - 41AED,40801,,Manisha,POS7,39.048,1.952,41
05-Aug-2025,Credit Card,20250805_101186,57162,100 Credit Top Up - Redemption,40801,,Fatima,POS3,95.238,4.762,100
05-Aug-2025,Credit Card,20250805_101187,57324,Climbing Wall Session - 15minu,40801,,Fatima,POS3,68.571,3.429,72
05-Aug-2025,Credit Card,20250805_101188,57323,Inflatable 20mins - 29 AED,40801,,Sirjana,POS5,27.619,1.381,29
05-Aug-2025,Credit Card,20250805_101190,57321,Discovery Pass,40801,,Fatima,POS3,143.81,7.19,151
05-Aug-2025,Credit Card,20250805_101191,51305,Socks,40801,,Fatima,POS3,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101192,57052,Card Deposit,40801,,Fatima,POS3,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101192,57162,100 Credit Top Up - Redemption,40801,,Fatima,POS3,190.476,9.524,200
05-Aug-2025,Credit Card,20250805_101197,57321,Adventure Pass,40801,,Fatima,POS3,565.714,28.286,594
05-Aug-2025,Credit Card,20250805_101198,51305,Socks,40801,,Fatima,POS3,28.571,1.429,30
05-Aug-2025,Credit Card,20250805_101198,57325,Birthday Package 2 (Adventure ,40801,,Fatima,POS3,323,16.15,339.15
05-Aug-2025,Credit Card,20250805_101199,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,120,6,126
05-Aug-2025,Credit Card,20250805_101200,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101200,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,240,12,252
05-Aug-2025,Credit Card,20250805_101201,57323,Flip Out,40801,,Sirjana,POS5,24.762,1.238,26
05-Aug-2025,Credit Card,20250805_101201,57323,Fun Walls,40801,,Sirjana,POS5,29.524,1.476,31
05-Aug-2025,Credit Card,20250805_101202,57162,50 AED Top Up - Redemption,40801,,Sirjana,POS5,47.619,2.381,50
05-Aug-2025,Credit Card,20250805_101203,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101203,57162,50 AED Top Up - Redemption,40801,,Sirjana,POS5,47.619,2.381,50
05-Aug-2025,Credit Card,20250805_101203,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
05-Aug-2025,Credit Card,20250805_101204,51305,Shoe Rent,40801,,Glory Mae,POS4,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101205,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101205,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,120,6,126
05-Aug-2025,Credit Card,20250805_101206,57162,50 AED Top Up - Redemption,40801,,Glory Mae,POS4,47.619,2.381,50
05-Aug-2025,Credit Card,20250805_101207,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101207,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,120,6,126
05-Aug-2025,Credit Card,20250805_101207,57322,Multiplex Karting - JUNIOR,40801,,Sirjana,POS5,80,4,84
05-Aug-2025,Credit Card,20250805_101207,57323,Flip Out,40801,,Sirjana,POS5,24.762,1.238,26
05-Aug-2025,Credit Card,20250805_101207,57323,Speed Glider,40801,,Sirjana,POS5,36.19,1.81,38
05-Aug-2025,Credit Card,20250805_101207,57323,Toddler Playland Unlimited,40801,,Sirjana,POS5,188.571,9.429,198
05-Aug-2025,Credit Card,20250805_101208,57162,Slime Experience - 41AED,40801,,Manisha,POS7,39.048,1.952,41
05-Aug-2025,Credit Card,20250805_101209,57052,Card Deposit,40801,,Sirjana,POS5,4.762,0.238,5
05-Aug-2025,Credit Card,20250805_101209,57322,Multiplex Karting - ADULTS,40801,,Sirjana,POS5,240,12,252
05-Aug-2025,Credit Card,20250805_101210,57323,Led Slides,40801,,Sirjana,POS5,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101210,57323,Stunt Bags,40801,,Sirjana,POS5,14.286,0.714,15
05-Aug-2025,Credit Card,20250805_101211,57323,Through the Roof,40801,,Sirjana,POS5,29.524,1.476,31
05-Aug-2025,Credit Card,20250805_101212,57323,Fun Walls,40801,,Sirjana,POS5,29.524,1.476,31
05-Aug-2025,Credit Card,20250805_101212,57323,Led Slides,40801,,Sirjana,POS5,9.524,0.476,10
05-Aug-2025,Credit Card,20250805_101212,57323,Stunt Bags,40801,,Sirjana,POS5,14.286,0.714,15
05-Aug-2025,Payment Link,20250805_101193,57325,Birthday Package 3 (Epic Adven,40801,,Sirjana,POS5,3672,183.6,3855.6
05-Aug-2025,Payment Link,20250805_101194,57325,Birthday Package 2 (Adventure ,40801,,Sirjana,POS5,2422.5,121.125,2543.63
05-Aug-2025,Payment Link,20250805_101195,57325,Birthday Package A (Adventure ,40801,,Sirjana,POS5,1870,93.5,1963.5
06-Aug-2025,,20250806_101216,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
06-Aug-2025,,20250806_101220,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
06-Aug-2025,,20250806_101223,57321,Fazaa - Get Tired Playing,40801,,Nuripa,POS3,0,0,0
06-Aug-2025,,20250806_101227,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
06-Aug-2025,,20250806_101243,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
06-Aug-2025,,20250806_101246,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
06-Aug-2025,,20250806_101256,57321,Fazaa - Get Tired Playing,40801,,Fatima,POS6,0,0,0
06-Aug-2025,,20250806_101261,57321,Fazaa - Get Tired Playing,40801,,Nuripa,POS3,0,0,0
06-Aug-2025,,20250806_101262,57321,Fazaa - Get Tired Playing,40801,,Nuripa,POS3,0,0,0
06-Aug-2025,,20250806_101265,57321,Fazaa - Get Tired Playing,40801,,Nuripa,POS3,0,0,0
